,Site,Date,Time,Value
696,0031,2020-01-30,0.0,0.335
697,0031,2020-01-30,1.0,0.319
698,0031,2020-01-30,2.0,0.344
699,0031,2020-01-30,3.0,0.335
700,0031,2020-01-30,4.0,0.344
701,0031,2020-01-30,5.0,0.0
702,0031,2020-01-30,6.0,0.419
703,0031,2020-01-30,7.0,0.461
704,0031,2020-01-30,8.0,0.472
705,0031,2020-01-30,9.0,0.423
706,0031,2020-01-30,10.0,0.413
707,0031,2020-01-30,11.0,0.491
708,0031,2020-01-30,12.0,0.51
709,0031,2020-01-30,13.0,0.462
710,0031,2020-01-30,14.0,0.449
711,0031,2020-01-30,15.0,0.417
712,0031,2020-01-30,16.0,0.408
713,0031,2020-01-30,17.0,0.394
714,0031,2020-01-30,18.0,0.381
715,0031,2020-01-30,19.0,0.263
716,0031,2020-01-30,20.0,0.272
717,0031,2020-01-30,21.0,0.237
718,0031,2020-01-30,22.0,0.248
719,0031,2020-01-30,23.0,0.229
720,0031,2020-01-31,0.0,0.272
721,0031,2020-01-31,1.0,0.279
722,0031,2020-01-31,2.0,0.285
723,0031,2020-01-31,3.0,0.297
724,0031,2020-01-31,4.0,0.312
725,0031,2020-01-31,5.0,0.388
726,0031,2020-01-31,6.0,0.449
727,0031,2020-01-31,7.0,0.556
728,0031,2020-01-31,8.0,0.565
729,0031,2020-01-31,9.0,0.581
730,0031,2020-01-31,10.0,0.564
731,0031,2020-01-31,11.0,0.51
732,0031,2020-01-31,12.0,0.511
733,0031,2020-01-31,13.0,0.412
734,0031,2020-01-31,14.0,0.401
735,0031,2020-01-31,15.0,0.438
736,0031,2020-01-31,16.0,0.444
737,0031,2020-01-31,17.0,0.415
738,0031,2020-01-31,18.0,0.402
739,0031,2020-01-31,19.0,0.397
740,0031,2020-01-31,20.0,0.434
741,0031,2020-01-31,21.0,0.438
742,0031,2020-01-31,22.0,0.39
743,0031,2020-01-31,23.0,0.334
744,0031,2020-02-01,0.0,0.346
745,0031,2020-02-01,1.0,0.319
746,0031,2020-02-01,2.0,0.306
747,0031,2020-02-01,3.0,0.296
748,0031,2020-02-01,4.0,0.293
749,0031,2020-02-01,5.0,0.0
750,0031,2020-02-01,6.0,0.268
751,0031,2020-02-01,7.0,0.289
752,0031,2020-02-01,8.0,0.293
753,0031,2020-02-01,9.0,0.266
754,0031,2020-02-01,10.0,0.269
755,0031,2020-02-01,11.0,0.246
756,0031,2020-02-01,12.0,0.274
757,0031,2020-02-01,13.0,0.282
758,0031,2020-02-01,14.0,0.259
759,0031,2020-02-01,15.0,0.261
760,0031,2020-02-01,16.0,0.272
761,0031,2020-02-01,17.0,0.288
762,0031,2020-02-01,18.0,0.261
763,0031,2020-02-01,19.0,0.257
764,0031,2020-02-01,20.0,0.262
765,0031,2020-02-01,21.0,0.261
766,0031,2020-02-01,22.0,0.255
767,0031,2020-02-01,23.0,0.245
768,0031,2020-02-02,0.0,0.235
769,0031,2020-02-02,1.0,0.215
770,0031,2020-02-02,2.0,0.209
771,0031,2020-02-02,3.0,0.202
772,0031,2020-02-02,4.0,0.198
773,0031,2020-02-02,5.0,0.176
774,0031,2020-02-02,6.0,0.179
775,0031,2020-02-02,7.0,0.177
776,0031,2020-02-02,8.0,0.182
777,0031,2020-02-02,9.0,0.195
778,0031,2020-02-02,10.0,0.192
779,0031,2020-02-02,11.0,0.189
780,0031,2020-02-02,12.0,0.186
781,0031,2020-02-02,13.0,0.192
782,0031,2020-02-02,14.0,0.191
783,0031,2020-02-02,15.0,0.185
784,0031,2020-02-02,16.0,0.183
785,0031,2020-02-02,17.0,0.205
786,0031,2020-02-02,18.0,0.222
787,0031,2020-02-02,19.0,0.208
788,0031,2020-02-02,20.0,0.193
789,0031,2020-02-02,21.0,0.181
790,0031,2020-02-02,22.0,0.191
791,0031,2020-02-02,23.0,0.196
792,0031,2020-02-03,0.0,0.193
793,0031,2020-02-03,1.0,0.185
794,0031,2020-02-03,2.0,0.193
795,0031,2020-02-03,3.0,0.216
796,0031,2020-02-03,4.0,0.254
797,0031,2020-02-03,5.0,0.291
798,0031,2020-02-03,6.0,0.495
799,0031,2020-02-03,7.0,1.039
800,0031,2020-02-03,8.0,1.292
801,0031,2020-02-03,9.0,1.195
802,0031,2020-02-03,10.0,0.668
803,0031,2020-02-03,11.0,0.224
804,0031,2020-02-03,12.0,0.196
805,0031,2020-02-03,13.0,0.0
806,0031,2020-02-03,14.0,0.27
807,0031,2020-02-03,15.0,0.307
808,0031,2020-02-03,16.0,0.249
809,0031,2020-02-03,17.0,0.282
810,0031,2020-02-03,18.0,0.293
811,0031,2020-02-03,19.0,0.272
812,0031,2020-02-03,20.0,0.236
813,0031,2020-02-03,21.0,0.217
814,0031,2020-02-03,22.0,0.264
815,0031,2020-02-03,23.0,0.376
816,0031,2020-02-04,0.0,0.355
817,0031,2020-02-04,1.0,0.19
818,0031,2020-02-04,2.0,0.185
819,0031,2020-02-04,3.0,0.186
820,0031,2020-02-04,4.0,0.188
821,0031,2020-02-04,5.0,0.0
822,0031,2020-02-04,6.0,0.21
823,0031,2020-02-04,7.0,0.232
824,0031,2020-02-04,8.0,0.244
825,0031,2020-02-04,9.0,0.271
826,0031,2020-02-04,10.0,0.261
827,0031,2020-02-04,11.0,0.251
828,0031,2020-02-04,12.0,0.243
829,0031,2020-02-04,13.0,0.249
830,0031,2020-02-04,14.0,0.24
831,0031,2020-02-04,15.0,0.274
832,0031,2020-02-04,16.0,0.286
833,0031,2020-02-04,17.0,0.298
834,0031,2020-02-04,18.0,0.27
835,0031,2020-02-04,19.0,0.247
836,0031,2020-02-04,20.0,0.211
837,0031,2020-02-04,21.0,0.181
838,0031,2020-02-04,22.0,0.178
839,0031,2020-02-04,23.0,0.176
840,0031,2020-02-05,0.0,0.18
841,0031,2020-02-05,1.0,0.175
842,0031,2020-02-05,2.0,0.182
843,0031,2020-02-05,3.0,0.184
844,0031,2020-02-05,4.0,0.181
845,0031,2020-02-05,5.0,0.187
846,0031,2020-02-05,6.0,0.203
847,0031,2020-02-05,7.0,0.224
848,0031,2020-02-05,8.0,0.221
849,0031,2020-02-05,9.0,0.212
850,0031,2020-02-05,10.0,0.216
851,0031,2020-02-05,11.0,0.206
852,0031,2020-02-05,12.0,0.196
853,0031,2020-02-05,13.0,0.201
854,0031,2020-02-05,14.0,0.215
855,0031,2020-02-05,15.0,0.219
856,0031,2020-02-05,16.0,0.233
857,0031,2020-02-05,17.0,0.247
858,0031,2020-02-05,18.0,0.255
859,0031,2020-02-05,19.0,0.223
860,0031,2020-02-05,20.0,0.232
861,0031,2020-02-05,21.0,0.222
862,0031,2020-02-05,22.0,0.216
863,0031,2020-02-05,23.0,0.212
864,0031,2020-02-06,0.0,0.223
865,0031,2020-02-06,1.0,0.224
866,0031,2020-02-06,2.0,0.225
867,0031,2020-02-06,3.0,0.226
868,0031,2020-02-06,4.0,0.243
869,0031,2020-02-06,5.0,0.285
870,0031,2020-02-06,6.0,0.38
871,0031,2020-02-06,7.0,0.414
872,0031,2020-02-06,8.0,0.525
873,0031,2020-02-06,9.0,0.731
874,0031,2020-02-06,10.0,0.66
875,0031,2020-02-06,11.0,0.695
876,0031,2020-02-06,12.0,0.632
877,0031,2020-02-06,13.0,0.359
878,0031,2020-02-06,14.0,0.341
879,0031,2020-02-06,15.0,0.422
880,0031,2020-02-06,16.0,0.626
881,0031,2020-02-06,17.0,0.341
882,0031,2020-02-06,18.0,0.306
883,0031,2020-02-06,19.0,0.293
884,0031,2020-02-06,20.0,0.273
885,0031,2020-02-06,21.0,0.26
886,0031,2020-02-06,22.0,0.249
887,0031,2020-02-06,23.0,0.242
888,0031,2020-02-07,0.0,0.234
889,0031,2020-02-07,1.0,0.224
890,0031,2020-02-07,2.0,0.221
891,0031,2020-02-07,3.0,0.202
892,0031,2020-02-07,4.0,0.214
893,0031,2020-02-07,5.0,0.223
894,0031,2020-02-07,6.0,0.249
895,0031,2020-02-07,7.0,0.259
896,0031,2020-02-07,8.0,0.25
897,0031,2020-02-07,9.0,0.236
898,0031,2020-02-07,10.0,0.227
899,0031,2020-02-07,11.0,0.217
900,0031,2020-02-07,12.0,0.219
901,0031,2020-02-07,13.0,0.2
902,0031,2020-02-07,14.0,0.201
903,0031,2020-02-07,15.0,0.199
904,0031,2020-02-07,16.0,0.205
905,0031,2020-02-07,17.0,0.201
906,0031,2020-02-07,18.0,0.213
907,0031,2020-02-07,19.0,0.209
908,0031,2020-02-07,20.0,0.201
909,0031,2020-02-07,21.0,0.213
910,0031,2020-02-07,22.0,0.212
911,0031,2020-02-07,23.0,0.219
912,0031,2020-02-08,0.0,0.228
913,0031,2020-02-08,1.0,0.202
914,0031,2020-02-08,2.0,0.211
915,0031,2020-02-08,3.0,0.222
916,0031,2020-02-08,4.0,0.221
917,0031,2020-02-08,5.0,0.0
918,0031,2020-02-08,6.0,0.224
919,0031,2020-02-08,7.0,0.232
920,0031,2020-02-08,8.0,0.24
921,0031,2020-02-08,9.0,0.244
922,0031,2020-02-08,10.0,0.237
923,0031,2020-02-08,11.0,0.277
924,0031,2020-02-08,12.0,0.245
925,0031,2020-02-08,13.0,0.231
926,0031,2020-02-08,14.0,0.243
927,0031,2020-02-08,15.0,0.326
928,0031,2020-02-08,16.0,0.265
929,0031,2020-02-08,17.0,0.261
930,0031,2020-02-08,18.0,0.259
931,0031,2020-02-08,19.0,0.275
932,0031,2020-02-08,20.0,0.295
933,0031,2020-02-08,21.0,0.365
934,0031,2020-02-08,22.0,0.32
935,0031,2020-02-08,23.0,0.278
936,0031,2020-02-09,0.0,0.262
937,0031,2020-02-09,1.0,0.254
938,0031,2020-02-09,2.0,0.25
939,0031,2020-02-09,3.0,0.243
940,0031,2020-02-09,4.0,0.241
941,0031,2020-02-09,5.0,0.0
942,0031,2020-02-09,6.0,0.251
943,0031,2020-02-09,7.0,0.245
944,0031,2020-02-09,8.0,0.262
945,0031,2020-02-09,9.0,0.264
946,0031,2020-02-09,10.0,0.258
947,0031,2020-02-09,11.0,0.294
948,0031,2020-02-09,12.0,0.27
949,0031,2020-02-09,13.0,0.265
950,0031,2020-02-09,14.0,0.265
951,0031,2020-02-09,15.0,0.345
952,0031,2020-02-09,16.0,0.312
953,0031,2020-02-09,17.0,0.283
954,0031,2020-02-09,18.0,0.241
955,0031,2020-02-09,19.0,0.245
956,0031,2020-02-09,20.0,0.246
957,0031,2020-02-09,21.0,0.266
958,0031,2020-02-09,22.0,0.242
959,0031,2020-02-09,23.0,0.279
960,0031,2020-02-10,0.0,0.219
961,0031,2020-02-10,1.0,0.207
962,0031,2020-02-10,2.0,0.214
963,0031,2020-02-10,3.0,0.214
964,0031,2020-02-10,4.0,0.216
965,0031,2020-02-10,5.0,0.215
966,0031,2020-02-10,6.0,0.241
967,0031,2020-02-10,7.0,0.303
968,0031,2020-02-10,8.0,0.304
969,0031,2020-02-10,9.0,0.321
970,0031,2020-02-10,10.0,0.0
971,0031,2020-02-10,11.0,0.0
972,0031,2020-02-10,12.0,0.303
973,0031,2020-02-10,13.0,0.34
974,0031,2020-02-10,14.0,0.362
975,0031,2020-02-10,15.0,0.369
976,0031,2020-02-10,16.0,0.407
977,0031,2020-02-10,17.0,0.361
978,0031,2020-02-10,18.0,0.351
979,0031,2020-02-10,19.0,0.348
980,0031,2020-02-10,20.0,0.342
981,0031,2020-02-10,21.0,0.318
982,0031,2020-02-10,22.0,0.303
983,0031,2020-02-10,23.0,0.334
984,0031,2020-02-11,0.0,0.337
985,0031,2020-02-11,1.0,0.309
986,0031,2020-02-11,2.0,0.306
987,0031,2020-02-11,3.0,0.293
988,0031,2020-02-11,4.0,0.3
989,0031,2020-02-11,5.0,0.299
990,0031,2020-02-11,6.0,0.325
991,0031,2020-02-11,7.0,0.315
992,0031,2020-02-11,8.0,0.303
993,0031,2020-02-11,9.0,0.286
994,0031,2020-02-11,10.0,0.0
995,0031,2020-02-11,11.0,0.0
996,0031,2020-02-11,12.0,0.0
997,0031,2020-02-11,13.0,0.0
998,0031,2020-02-11,14.0,0.0
999,0031,2020-02-11,15.0,0.0
1000,0031,2020-02-11,16.0,0.0
1001,0031,2020-02-11,17.0,0.0
1002,0031,2020-02-11,18.0,0.0
1003,0031,2020-02-11,19.0,0.0
1004,0031,2020-02-11,20.0,0.0
1005,0031,2020-02-11,21.0,0.0
1006,0031,2020-02-11,22.0,0.0
1007,0031,2020-02-11,23.0,0.0
1008,0031,2020-02-12,0.0,0.0
1009,0031,2020-02-12,1.0,0.0
1010,0031,2020-02-12,2.0,0.0
1011,0031,2020-02-12,3.0,0.0
1012,0031,2020-02-12,4.0,0.0
1013,0031,2020-02-12,5.0,0.0
1014,0031,2020-02-12,6.0,0.0
1015,0031,2020-02-12,7.0,0.0
1016,0031,2020-02-12,8.0,0.0
1017,0031,2020-02-12,9.0,0.0
1018,0031,2020-02-12,10.0,0.0
1019,0031,2020-02-12,11.0,0.0
1020,0031,2020-02-12,12.0,0.0
1021,0031,2020-02-12,13.0,0.0
1022,0031,2020-02-12,14.0,0.0
1023,0031,2020-02-12,15.0,0.0
1024,0031,2020-02-12,16.0,0.0
1025,0031,2020-02-12,17.0,0.0
1026,0031,2020-02-12,18.0,0.0
1027,0031,2020-02-12,19.0,0.0
1028,0031,2020-02-12,20.0,0.0
1029,0031,2020-02-12,21.0,0.0
1030,0031,2020-02-12,22.0,0.0
1031,0031,2020-02-12,23.0,0.0
1032,0031,2020-02-13,0.0,0.0
1033,0031,2020-02-13,1.0,0.0
1034,0031,2020-02-13,2.0,0.0
1035,0031,2020-02-13,3.0,0.0
1036,0031,2020-02-13,4.0,0.0
1037,0031,2020-02-13,5.0,0.0
1038,0031,2020-02-13,6.0,0.0
1039,0031,2020-02-13,7.0,0.0
1040,0031,2020-02-13,8.0,0.0
1041,0031,2020-02-13,9.0,0.0
1042,0031,2020-02-13,10.0,0.0
1043,0031,2020-02-13,11.0,0.0
1044,0031,2020-02-13,12.0,0.0
1045,0031,2020-02-13,13.0,0.0
1046,0031,2020-02-13,14.0,0.0
1047,0031,2020-02-13,15.0,0.0
1048,0031,2020-02-13,16.0,0.0
1049,0031,2020-02-13,17.0,0.0
1050,0031,2020-02-13,18.0,0.0
1051,0031,2020-02-13,19.0,0.0
1052,0031,2020-02-13,20.0,0.0
1053,0031,2020-02-13,21.0,0.0
1054,0031,2020-02-13,22.0,0.0
1055,0031,2020-02-13,23.0,0.0
1056,0031,2020-02-14,0.0,0.0
1057,0031,2020-02-14,1.0,0.0
1058,0031,2020-02-14,2.0,0.0
1059,0031,2020-02-14,3.0,0.0
1060,0031,2020-02-14,4.0,0.0
1061,0031,2020-02-14,5.0,0.0
1062,0031,2020-02-14,6.0,0.0
1063,0031,2020-02-14,7.0,0.0
1064,0031,2020-02-14,8.0,0.0
1065,0031,2020-02-14,9.0,0.0
1066,0031,2020-02-14,10.0,0.0
1067,0031,2020-02-14,11.0,0.0
1068,0031,2020-02-14,12.0,0.0
1069,0031,2020-02-14,13.0,0.0
1070,0031,2020-02-14,14.0,0.0
1071,0031,2020-02-14,15.0,0.0
1072,0031,2020-02-14,16.0,0.0
1073,0031,2020-02-14,17.0,0.0
1074,0031,2020-02-14,18.0,0.0
1075,0031,2020-02-14,19.0,0.0
1076,0031,2020-02-14,20.0,0.0
1077,0031,2020-02-14,21.0,0.0
1078,0031,2020-02-14,22.0,0.0
1079,0031,2020-02-14,23.0,0.0
1080,0031,2020-02-15,0.0,0.0
1081,0031,2020-02-15,1.0,0.0
1082,0031,2020-02-15,2.0,0.0
1083,0031,2020-02-15,3.0,0.0
1084,0031,2020-02-15,4.0,0.0
1085,0031,2020-02-15,5.0,0.0
1086,0031,2020-02-15,6.0,0.0
1087,0031,2020-02-15,7.0,0.0
1088,0031,2020-02-15,8.0,0.0
1089,0031,2020-02-15,9.0,0.0
1090,0031,2020-02-15,10.0,0.0
1091,0031,2020-02-15,11.0,0.0
1092,0031,2020-02-15,12.0,0.0
1093,0031,2020-02-15,13.0,0.0
1094,0031,2020-02-15,14.0,0.0
1095,0031,2020-02-15,15.0,0.0
1096,0031,2020-02-15,16.0,0.0
1097,0031,2020-02-15,17.0,0.0
1098,0031,2020-02-15,18.0,0.0
1099,0031,2020-02-15,19.0,0.0
1100,0031,2020-02-15,20.0,0.0
1101,0031,2020-02-15,21.0,0.0
1102,0031,2020-02-15,22.0,0.0
1103,0031,2020-02-15,23.0,0.0
1104,0031,2020-02-16,0.0,0.0
1105,0031,2020-02-16,1.0,0.0
1106,0031,2020-02-16,2.0,0.0
1107,0031,2020-02-16,3.0,0.0
1108,0031,2020-02-16,4.0,0.0
1109,0031,2020-02-16,5.0,0.0
1110,0031,2020-02-16,6.0,0.0
1111,0031,2020-02-16,7.0,0.0
1112,0031,2020-02-16,8.0,0.0
1113,0031,2020-02-16,9.0,0.0
1114,0031,2020-02-16,10.0,0.0
1115,0031,2020-02-16,11.0,0.0
1116,0031,2020-02-16,12.0,0.0
1117,0031,2020-02-16,13.0,0.0
1118,0031,2020-02-16,14.0,0.0
1119,0031,2020-02-16,15.0,0.0
1120,0031,2020-02-16,16.0,0.0
1121,0031,2020-02-16,17.0,0.0
1122,0031,2020-02-16,18.0,0.0
1123,0031,2020-02-16,19.0,0.0
1124,0031,2020-02-16,20.0,0.0
1125,0031,2020-02-16,21.0,0.0
1126,0031,2020-02-16,22.0,0.0
1127,0031,2020-02-16,23.0,0.0
1128,0031,2020-02-17,0.0,0.0
1129,0031,2020-02-17,1.0,0.0
1130,0031,2020-02-17,2.0,0.0
1131,0031,2020-02-17,3.0,0.0
1132,0031,2020-02-17,4.0,0.0
1133,0031,2020-02-17,5.0,0.0
1134,0031,2020-02-17,6.0,0.0
1135,0031,2020-02-17,7.0,0.0
1136,0031,2020-02-17,8.0,0.0
1137,0031,2020-02-17,9.0,0.0
1138,0031,2020-02-17,10.0,0.0
1139,0031,2020-02-17,11.0,0.0
1140,0031,2020-02-17,12.0,0.0
1141,0031,2020-02-17,13.0,0.0
1142,0031,2020-02-17,14.0,0.0
1143,0031,2020-02-17,15.0,0.0
1144,0031,2020-02-17,16.0,0.0
1145,0031,2020-02-17,17.0,0.0
1146,0031,2020-02-17,18.0,0.0
1147,0031,2020-02-17,19.0,0.0
1148,0031,2020-02-17,20.0,0.0
1149,0031,2020-02-17,21.0,0.0
1150,0031,2020-02-17,22.0,0.0
1151,0031,2020-02-17,23.0,0.0
1152,0031,2020-02-18,0.0,0.0
1153,0031,2020-02-18,1.0,0.0
1154,0031,2020-02-18,2.0,0.0
1155,0031,2020-02-18,3.0,0.0
1156,0031,2020-02-18,4.0,0.0
1157,0031,2020-02-18,5.0,0.0
1158,0031,2020-02-18,6.0,0.0
1159,0031,2020-02-18,7.0,0.0
1160,0031,2020-02-18,8.0,0.0
1161,0031,2020-02-18,9.0,0.0
1162,0031,2020-02-18,10.0,0.0
1163,0031,2020-02-18,11.0,0.0
1164,0031,2020-02-18,12.0,0.0
1165,0031,2020-02-18,13.0,0.0
1166,0031,2020-02-18,14.0,0.0
1167,0031,2020-02-18,15.0,0.0
1168,0031,2020-02-18,16.0,0.0
1169,0031,2020-02-18,17.0,0.0
1170,0031,2020-02-18,18.0,0.0
1171,0031,2020-02-18,19.0,0.0
1172,0031,2020-02-18,20.0,0.0
1173,0031,2020-02-18,21.0,0.0
1174,0031,2020-02-18,22.0,0.0
1175,0031,2020-02-18,23.0,0.0
1176,0031,2020-02-19,0.0,0.0
1177,0031,2020-02-19,1.0,0.0
1178,0031,2020-02-19,2.0,0.0
1179,0031,2020-02-19,3.0,0.0
1180,0031,2020-02-19,4.0,0.0
1181,0031,2020-02-19,5.0,0.0
1182,0031,2020-02-19,6.0,0.0
1183,0031,2020-02-19,7.0,0.0
1184,0031,2020-02-19,8.0,0.0
1185,0031,2020-02-19,9.0,0.0
1186,0031,2020-02-19,10.0,0.0
1187,0031,2020-02-19,11.0,0.0
1188,0031,2020-02-19,12.0,0.0
1189,0031,2020-02-19,13.0,0.0
1190,0031,2020-02-19,14.0,0.0
1191,0031,2020-02-19,15.0,0.0
1192,0031,2020-02-19,16.0,0.0
1193,0031,2020-02-19,17.0,0.0
1194,0031,2020-02-19,18.0,0.0
1195,0031,2020-02-19,19.0,0.0
1196,0031,2020-02-19,20.0,0.0
1197,0031,2020-02-19,21.0,0.0
1198,0031,2020-02-19,22.0,0.0
1199,0031,2020-02-19,23.0,0.0
1200,0031,2020-02-20,0.0,0.0
1201,0031,2020-02-20,1.0,0.0
1202,0031,2020-02-20,2.0,0.0
1203,0031,2020-02-20,3.0,0.0
1204,0031,2020-02-20,4.0,0.0
1205,0031,2020-02-20,5.0,0.0
1206,0031,2020-02-20,6.0,0.0
1207,0031,2020-02-20,7.0,0.0
1208,0031,2020-02-20,8.0,0.0
1209,0031,2020-02-20,9.0,0.0
1210,0031,2020-02-20,10.0,0.0
1211,0031,2020-02-20,11.0,0.0
1212,0031,2020-02-20,12.0,0.0
1213,0031,2020-02-20,13.0,0.0
1214,0031,2020-02-20,14.0,0.0
1215,0031,2020-02-20,15.0,0.0
1216,0031,2020-02-20,16.0,0.0
1217,0031,2020-02-20,17.0,0.0
1218,0031,2020-02-20,18.0,0.0
1219,0031,2020-02-20,19.0,0.0
1220,0031,2020-02-20,20.0,0.0
1221,0031,2020-02-20,21.0,0.0
1222,0031,2020-02-20,22.0,0.0
1223,0031,2020-02-20,23.0,0.0
1224,0031,2020-02-21,0.0,0.0
1225,0031,2020-02-21,1.0,0.0
1226,0031,2020-02-21,2.0,0.0
1227,0031,2020-02-21,3.0,0.0
1228,0031,2020-02-21,4.0,0.0
1229,0031,2020-02-21,5.0,0.0
1230,0031,2020-02-21,6.0,0.0
1231,0031,2020-02-21,7.0,0.0
1232,0031,2020-02-21,8.0,0.0
1233,0031,2020-02-21,9.0,0.0
1234,0031,2020-02-21,10.0,0.0
1235,0031,2020-02-21,11.0,0.0
1236,0031,2020-02-21,12.0,0.0
1237,0031,2020-02-21,13.0,0.0
1238,0031,2020-02-21,14.0,0.0
1239,0031,2020-02-21,15.0,0.0
1240,0031,2020-02-21,16.0,0.0
1241,0031,2020-02-21,17.0,0.0
1242,0031,2020-02-21,18.0,0.0
1243,0031,2020-02-21,19.0,0.0
1244,0031,2020-02-21,20.0,0.0
1245,0031,2020-02-21,21.0,0.0
1246,0031,2020-02-21,22.0,0.0
1247,0031,2020-02-21,23.0,0.0
1248,0031,2020-02-22,0.0,0.0
1249,0031,2020-02-22,1.0,0.0
1250,0031,2020-02-22,2.0,0.0
1251,0031,2020-02-22,3.0,0.0
1252,0031,2020-02-22,4.0,0.0
1253,0031,2020-02-22,5.0,0.0
1254,0031,2020-02-22,6.0,0.0
1255,0031,2020-02-22,7.0,0.0
1256,0031,2020-02-22,8.0,0.0
1257,0031,2020-02-22,9.0,0.0
1258,0031,2020-02-22,10.0,0.0
1259,0031,2020-02-22,11.0,0.0
1260,0031,2020-02-22,12.0,0.0
1261,0031,2020-02-22,13.0,0.0
1262,0031,2020-02-22,14.0,0.0
1263,0031,2020-02-22,15.0,0.0
1264,0031,2020-02-22,16.0,0.0
1265,0031,2020-02-22,17.0,0.0
1266,0031,2020-02-22,18.0,0.0
1267,0031,2020-02-22,19.0,0.0
1268,0031,2020-02-22,20.0,0.0
1269,0031,2020-02-22,21.0,0.0
1270,0031,2020-02-22,22.0,0.0
1271,0031,2020-02-22,23.0,0.0
1272,0031,2020-02-23,0.0,0.0
1273,0031,2020-02-23,1.0,0.0
1274,0031,2020-02-23,2.0,0.0
1275,0031,2020-02-23,3.0,0.0
1276,0031,2020-02-23,4.0,0.0
1277,0031,2020-02-23,5.0,0.0
1278,0031,2020-02-23,6.0,0.0
1279,0031,2020-02-23,7.0,0.0
1280,0031,2020-02-23,8.0,0.0
1281,0031,2020-02-23,9.0,0.0
1282,0031,2020-02-23,10.0,0.0
1283,0031,2020-02-23,11.0,0.0
1284,0031,2020-02-23,12.0,0.0
1285,0031,2020-02-23,13.0,0.0
1286,0031,2020-02-23,14.0,0.0
1287,0031,2020-02-23,15.0,0.0
1288,0031,2020-02-23,16.0,0.0
1289,0031,2020-02-23,17.0,0.0
1290,0031,2020-02-23,18.0,0.0
1291,0031,2020-02-23,19.0,0.0
1292,0031,2020-02-23,20.0,0.0
1293,0031,2020-02-23,21.0,0.0
1294,0031,2020-02-23,22.0,0.0
1295,0031,2020-02-23,23.0,0.0
1296,0008,2020-01-01,0.0,0.0
1297,0008,2020-01-01,1.0,0.143
1298,0008,2020-01-01,2.0,0.138
1299,0008,2020-01-01,3.0,0.133
1300,0008,2020-01-01,4.0,0.127
1301,0008,2020-01-01,5.0,0.117
1302,0008,2020-01-01,6.0,0.121
1303,0008,2020-01-01,7.0,0.122
1304,0008,2020-01-01,8.0,0.123
1305,0008,2020-01-01,9.0,0.124
1306,0008,2020-01-01,10.0,0.126
1307,0008,2020-01-01,11.0,0.125
1308,0008,2020-01-01,12.0,0.124
1309,0008,2020-01-01,13.0,0.124
1310,0008,2020-01-01,14.0,0.13
1311,0008,2020-01-01,15.0,0.134
1312,0008,2020-01-01,16.0,0.136
1313,0008,2020-01-01,17.0,0.152
1314,0008,2020-01-01,18.0,0.187
1315,0008,2020-01-01,19.0,0.195
1316,0008,2020-01-01,20.0,0.199
1317,0008,2020-01-01,21.0,0.192
1318,0008,2020-01-01,22.0,0.185
1319,0008,2020-01-01,23.0,0.182
1320,0008,2020-01-02,0.0,0.0
1321,0008,2020-01-02,1.0,0.176
1322,0008,2020-01-02,2.0,0.176
1323,0008,2020-01-02,3.0,0.157
1324,0008,2020-01-02,4.0,0.155
1325,0008,2020-01-02,5.0,0.174
1326,0008,2020-01-02,6.0,0.192
1327,0008,2020-01-02,7.0,0.25
1328,0008,2020-01-02,8.0,0.269
1329,0008,2020-01-02,9.0,0.225
1330,0008,2020-01-02,10.0,0.202
1331,0008,2020-01-02,11.0,0.184
1332,0008,2020-01-02,12.0,0.174
1333,0008,2020-01-02,13.0,0.184
1334,0008,2020-01-02,14.0,0.194
1335,0008,2020-01-02,15.0,0.191
1336,0008,2020-01-02,16.0,0.183
1337,0008,2020-01-02,17.0,0.17
1338,0008,2020-01-02,18.0,0.159
1339,0008,2020-01-02,19.0,0.141
1340,0008,2020-01-02,20.0,0.136
1341,0008,2020-01-02,21.0,0.136
1342,0008,2020-01-02,22.0,0.141
1343,0008,2020-01-02,23.0,0.159
1344,0008,2020-01-03,0.0,0.0
1345,0008,2020-01-03,1.0,0.227
1346,0008,2020-01-03,2.0,0.24
1347,0008,2020-01-03,3.0,0.236
1348,0008,2020-01-03,4.0,0.283
1349,0008,2020-01-03,5.0,0.363
1350,0008,2020-01-03,6.0,0.391
1351,0008,2020-01-03,7.0,0.522
1352,0008,2020-01-03,8.0,0.605
1353,0008,2020-01-03,9.0,0.701
1354,0008,2020-01-03,10.0,0.757
1355,0008,2020-01-03,11.0,0.783
1356,0008,2020-01-03,12.0,0.492
1357,0008,2020-01-03,13.0,0.502
1358,0008,2020-01-03,14.0,0.412
1359,0008,2020-01-03,15.0,0.247
1360,0008,2020-01-03,16.0,0.247
1361,0008,2020-01-03,17.0,0.272
1362,0008,2020-01-03,18.0,0.413
1363,0008,2020-01-03,19.0,0.596
1364,0008,2020-01-03,20.0,0.565
1365,0008,2020-01-03,21.0,0.544
1366,0008,2020-01-03,22.0,0.559
1367,0008,2020-01-03,23.0,0.612
1368,0008,2020-01-04,0.0,0.0
1369,0008,2020-01-04,1.0,0.52
1370,0008,2020-01-04,2.0,0.517
1371,0008,2020-01-04,3.0,0.441
1372,0008,2020-01-04,4.0,0.262
1373,0008,2020-01-04,5.0,0.215
1374,0008,2020-01-04,6.0,0.199
1375,0008,2020-01-04,7.0,0.164
